patent_application_id;claim_id;X;Y;Z;intensidad;cited_document_id;label;titulo;text;text_b
EP4536651;100709_1;0.845613423;-0.125574499;-0.26637387;0.0008;EP0293961;1;Solic. EP4536651;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0152057;100835_1;0.944205808;0.412890301;-0.341890366;0.0003;EP0293961;1;Solic. EP0152057;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9273177;100457_1;0.939652494;0.01640828;-0.028743035;0.0004;EP0293961;1;Solic. EP9273177;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP7474524;100995_1;0.860156963;0.089465273;-0.202169843;0.001;EP0293961;1;Solic. EP7474524;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1604811;100897_1;0.893414218;0.235375903;0.031690964;0.0002;EP0293961;1;Solic. EP1604811;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5585999;100603_1;0.904844973;-0.105109714;-0.241135368;0.0005;EP0293961;1;Solic. EP5585999;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1586406;100563_1;0.864049652;0.235410655;0.059180328;0.001;EP0293961;1;Solic. EP1586406;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP8589762;100994_1;0.79962074;0.14275292;-0.083397467;0.001;EP0293961;1;Solic. EP8589762;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0023193;100618_1;0.96103228;-0.011109949;0.052396921;0.0008;EP0293961;1;Solic. EP0023193;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1009106;100415_1;0.924096581;0.46944957;-0.292635558;0.0008;EP0293961;1;Solic. EP1009106;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP8734424;100188_1;0.90798057;0.342660139;-0.377198328;0.001;EP0293961;1;Solic. EP8734424;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9213259;100672_1;0.871124128;0.089054472;-0.038852731;0.0007;EP0293961;1;Solic. EP9213259;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1300691;100161_1;0.793824471;0.330987179;0.005257489;0.001;EP0293961;1;Solic. EP1300691;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0391711;100516_1;0.849264514;0.452301417;-0.262394871;0.0003;EP0293961;1;Solic. EP0391711;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9638772;100750_1;0.829616122;0.355044808;-0.220783692;0.0002;EP0293961;1;Solic. EP9638772;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP8669242;100924_1;0.84524348;0.122571087;-0.100890393;0.0008;EP0293961;1;Solic. EP8669242;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4957298;100927_1;0.820184805;0.274607557;-0.599062517;0.0002;EP0293961;1;Solic. EP4957298;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0116262;100881_1;0.76359293;0.448836133;-0.200802859;0.0004;EP0293961;1;Solic. EP0116262;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0592788;100904_1;0.908751016;0.478637894;-0.328110122;0.0004;EP0293961;1;Solic. EP0592788;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4830197;100448_1;0.690542172;0.24181667;-0.449339139;0.0006;EP0293961;1;Solic. EP4830197;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2653158;100137_1;0.503172012;-0.083369841;-0.154486339;0.0009;EP2653158;0;Solic. EP2653158;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4122895;100562_1;0.458088458;-0.527039122;-0.343338874;0.0007;EP2653158;1;Solic. EP4122895;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3185848;100476_1;0.767160985;-0.280664955;-0.16791125;0.0003;EP2653158;1;Solic. EP3185848;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0454452;100615_1;0.630344045;-0.471535554;-0.204253721;0.0007;EP2653158;1;Solic. EP0454452;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1260790;100291_1;0.428275992;-0.041626881;-0.260570069;0.0009;EP2653158;1;Solic. EP1260790;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3086249;100553_1;0.268369675;-0.380328319;-0.19666626;0.0008;EP2653158;1;Solic. EP3086249;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3653705;100385_1;0.361004184;-0.285848532;-0.440526184;0.0005;EP2653158;1;Solic. EP3653705;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1622225;100991_1;0.644604021;-0.419613825;-0.387212743;0.0002;EP2653158;1;Solic. EP1622225;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0870844;100510_1;0.600727128;-0.433460575;-0.254350947;0.0006;EP2653158;1;Solic. EP0870844;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3373126;100568_1;0.480340348;-0.016006076;-0.127021702;0.0011;EP2653158;1;Solic. EP3373126;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4969704;100355_1;0.329291102;-0.454532497;-0.371729052;0.0004;EP2653158;1;Solic. EP4969704;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1767479;100761_1;0.370583855;-0.364916716;-0.182415073;0.0003;EP2653158;1;Solic. EP1767479;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2930013;100784_1;0.206089497;-0.192297212;-0.306793583;0.0004;EP2653158;1;Solic. EP2930013;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3060975;100337_1;-0.556199379;-0.169671275;0.419773195;0.0006;EP3060975;0;Solic. EP3060975;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2720070;100217_1;-0.480286225;-0.487725061;-0.303995716;0.0008;EP3060975;1;Solic. EP2720070;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP8716486;100166_1;-0.452092943;0.043905186;-0.46346087;0.0009;EP3060975;1;Solic. EP8716486;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1687372;100577_1;-0.36275904;-0.441217275;-0.364760851;0.0007;EP3060975;1;Solic. EP1687372;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0341300;100813_1;-0.582839808;-0.313381505;-0.137908734;0.0005;EP3060975;1;Solic. EP0341300;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0702083;100802_1;-0.335078044;-0.362066851;-0.37306338;0.001;EP3060975;1;Solic. EP0702083;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4007931;100129_1;-0.769841943;-0.095252719;-0.535698461;0.001;EP3060975;1;Solic. EP4007931;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2133133;100119_1;-0.713898919;-0.164408841;-0.335005495;0.0004;EP3060975;1;Solic. EP2133133;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5055275;100764_1;-0.554531515;-0.512102715;-0.438893248;0.0002;EP3060975;1;Solic. EP5055275;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3071209;100407_1;-0.329183716;-0.409578391;-0.568358767;0.0003;EP3060975;1;Solic. EP3071209;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3088322;100675_1;-0.668417257;-0.028141532;-0.612273458;0.0004;EP3060975;1;Solic. EP3088322;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0576177;100269_1;-0.55329328;-0.238438906;-0.265885558;0.0009;EP3060975;1;Solic. EP0576177;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2517039;100938_1;-0.773135844;-0.066467629;-0.412100411;0.0005;EP3060975;1;Solic. EP2517039;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5490037;100383_1;-0.723148604;-0.434689467;-0.391165588;0.0003;EP3060975;1;Solic. EP5490037;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2156351;100281_1;-0.256684503;-0.268876673;-0.690073894;0.0007;EP3060975;1;Solic. EP2156351;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP7126597;100150_1;-0.695911843;-0.512822613;-0.503925256;0.0001;EP3060975;1;Solic. EP7126597;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9518675;100415_1;-0.26333376;-0.319641104;-0.368892589;0.0005;EP3060975;1;Solic. EP9518675;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5022110;100432_1;0.305547846;-0.781689311;0.978352474;0.0001;EP5022110;0;Solic. EP5022110;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP6964153;100338_1;-0.993931933;-0.016471092;0.313987686;0.0006;EP5022110;1;Solic. EP6964153;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5660071;100308_1;-0.934613489;0.016935177;0.351671206;0.001;EP5022110;1;Solic. EP5660071;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2133793;100486_1;-0.692664718;0.155428044;0.323857407;0.0001;EP5022110;1;Solic. EP2133793;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5397880;100930_1;-0.904964083;0.079009603;0.286166517;0.0008;EP5022110;1;Solic. EP5397880;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2711987;100993_1;0.498967968;-0.85314471;0.6253754;0.0005;EP2711987;0;Solic. EP2711987;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP6383261;100840_1;0.787045123;-0.932283357;0.783564351;0.0004;EP2711987;1;Solic. EP6383261;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4142436;100870_1;0.590064629;-0.928190548;0.752369518;0.0009;EP2711987;1;Solic. EP4142436;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP7041095;100821_1;0.416090846;-0.353114198;-0.767086189;0.0004;EP7041095;0;Solic. EP7041095;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4547585;100120_1;-0.672701931;-0.47359378;-0.308462804;0.001;EP7041095;1;Solic. EP4547585;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9799332;100127_1;-0.822894328;-0.132349979;-0.024688934;0.0002;EP7041095;1;Solic. EP9799332;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0683301;100808_1;-0.764421168;-0.142409377;-0.161499575;0.0008;EP7041095;1;Solic. EP0683301;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1989777;100548_1;-0.88149502;-0.390606556;0.073123902;0.0007;EP7041095;1;Solic. EP1989777;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0047293;100467_1;-0.534376436;-0.430616001;-0.039736841;0.0007;EP7041095;1;Solic. EP0047293;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3946517;100988_1;-0.994929767;-0.127062275;-0.272659655;0.0004;EP7041095;1;Solic. EP3946517;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2890814;100621_1;-0.705177844;-0.599495528;0.015591985;0.0005;EP7041095;1;Solic. EP2890814;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP6686238;100743_1;-0.950657998;-0.686021663;-0.031944144;0.0004;EP7041095;1;Solic. EP6686238;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4405216;100962_1;-0.904808993;-0.503135452;-0.032577118;0.0003;EP7041095;1;Solic. EP4405216;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1103562;100938_1;-0.767376783;-0.436531891;0.093552477;0.0007;EP7041095;1;Solic. EP1103562;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4674953;100480_1;0.415523422;-0.930133613;-0.952885141;0.0011;EP4674953;0;Solic. EP4674953;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4606645;100736_1;0.224219174;-0.844621445;-0.84026222;0.0007;EP4674953;1;Solic. EP4606645;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP6202418;100473_1;0.247269627;-0.944173908;-0.923337514;0.0004;EP4674953;1;Solic. EP6202418;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3533423;100685_1;0.633294468;-0.990629353;-0.996007382;0.0009;EP4674953;1;Solic. EP3533423;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4641929;100327_1;0.028338129;-0.493305013;-0.999226058;0.0007;EP4674953;1;Solic. EP4641929;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1532757;100743_1;-0.614935873;0.57157836;0.19663322;0.0007;EP1532757;0;Solic. EP1532757;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3205130;100187_1;-0.912475027;0.903345317;-0.31138329;0.0002;EP1532757;1;Solic. EP3205130;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3399207;100980_1;-0.941617247;0.885932594;-0.284236086;0.0006;EP1532757;1;Solic. EP3399207;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1245114;100645_1;-0.910281507;0.964635553;-0.178865424;0.0003;EP1532757;1;Solic. EP1245114;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1907115;100727_1;-0.401881494;0.861235753;-0.268642806;0.0008;EP1532757;1;Solic. EP1907115;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2471806;100368_1;-0.489806922;0.556601825;0.18038569;0.001;EP1532757;1;Solic. EP2471806;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
